order_id,order_date,shipped_date,status,comments,order_amount,customer_id,store_id
O1507876,2022-10-23,2022-10-24,abandoned,,81.03,2304841,S65
O1508802,2022-08-02,2022-08-03,completed,,68.14,1131806,S14
O1511920,2022-07-17,2022-07-18,abandoned,,69.86,1267550,S341
O1512281,2022-07-31,2022-08-01,completed,,63.49,5672824,S342
O1512982,2022-08-16,2022-08-18,completed,,84.05,1479677,S37
O1514159,2022-01-25,2022-01-26,abandoned,,84.17,7685428,S370
O1514638,2022-11-22,2022-11-23,completed,,315.9,2177401,S168
O1515476,2022-01-14,2022-01-19,canceled,,70.52,5172795,S121
O1518993,2022-04-23,2022-04-25,completed,,119.37,2246009,S137
O1519317,2022-08-10,2022-08-11,abandoned,,77.06,2248681,S12
O1519716,2022-08-07,2022-08-09,completed,,86.57,3996829,S476
O1520031,2022-07-31,2022-08-01,completed,,58.0,1553800,S345
O1520581,2022-04-27,2022-04-28,completed,,168.74,1628698,S114
O1520635,2022-11-10,2022-11-15,completed,,78.45,7891266,S114
O1523649,2022-03-11,2022-03-16,canceled,,87.14,7193673,S283
O1525324,2022-08-21,2022-08-22,completed,,55.29,7132612,S316
O1525616,2022-08-23,2022-08-24,completed,,69.66,5945778,S126
O1530981,2022-08-04,2022-08-05,completed,,80.23,9827217,S5
O1533825,2022-05-12,2022-05-17,completed,,73.75,6420412,S211
O1537657,2022-11-15,2022-11-16,completed,,45.32,5107480,S181
O1538089,2022-11-13,2022-11-14,completed,,72.08,3182375,S183
O1538559,2022-04-27,2022-04-28,abandoned,,171.39,8822701,S500
O1542118,2022-07-07,2022-07-12,completed,,66.66,7891266,S295
O1543116,2022-08-15,2022-08-16,completed,,68.85,9786338,S415
O1543617,2022-12-15,2022-12-16,completed,,85.36,4081656,S257
O1544506,2022-10-22,2022-10-26,completed,,73.62,4640089,S140
O1546162,2022-03-12,2022-03-16,abandoned,,62.19,3809926,S426
O1547543,2022-08-09,2022-08-11,completed,,71.96,6386299,S38
O1551580,2022-01-05,2022-01-07,completed,,93.47,9827217,S473
O1553038,2022-02-15,2022-02-17,completed,,72.64,2587355,S428
O1554477,2022-09-04,2022-09-08,completed,,46.55,6883579,S62
O1554582,2022-06-01,2022-06-02,completed,,73.94,4358914,S282
O1558733,2022-12-26,2022-12-27,abandoned,Holiday Promotion,180.51,4207258,S116
O1561942,2022-07-05,2022-07-07,completed,,68.74,8376372,S44
O1562309,2022-11-10,2022-11-15,abandoned,,67.58,4796779,S153
O1562423,2022-05-26,2022-05-27,completed,,54.93,6386299,S207
O1562446,2022-12-12,2022-12-13,completed,,75.21,4005087,S54
O1562730,2022-11-17,2022-11-18,canceled,,93.54,3615810,S337
O1563016,2022-05-02,2022-05-04,completed,,63.24,4796779,S28
O1565085,2022-11-27,2022-11-29,completed,,153.98,5568477,S259
O1568468,2022-11-24,2022-11-25,completed,Holiday Promotion,124.4,6386299,S60
O1569581,2022-05-15,2022-05-17,completed,,63.56,7801085,S292
O1570312,2022-01-30,2022-01-31,completed,,98.14,5863492,S281
O1572187,2022-12-20,2022-12-22,completed,,94.7,6410724,S369
O1572620,2022-11-19,2022-11-23,completed,,50.99,1746980,S431
O1574123,2022-02-08,2022-02-09,completed,,64.34,9944325,S456
O1574231,2022-02-08,2022-02-09,completed,,76.89,8429733,S103
O1576528,2022-08-09,2022-08-11,completed,,105.36,4283669,S163
O1576744,2022-08-04,2022-08-09,abandoned,,65.56,4252313,S116
O1579188,2022-08-09,2022-08-10,completed,,83.59,7022263,S372
O1579256,2022-04-07,2022-04-12,canceled,,90.33,2232078,S354
O1581693,2022-09-26,2022-09-27,completed,,82.36,5734395,S475
O1582785,2022-10-18,2022-10-20,completed,,86.08,4283669,S83
O1583399,2022-12-07,2022-12-08,completed,,80.58,7533393,S473
O1586919,2022-05-18,2022-05-19,canceled,,47.87,5557682,S234
O1588414,2022-11-03,2022-11-04,abandoned,,69.8,8498259,S458
O1593144,2022-06-05,2022-06-06,completed,,86.23,7461066,S94
O1594563,2022-12-22,2022-12-23,completed,,132.85,8672306,S472
O1594836,2022-12-17,2022-12-19,completed,,86.99,9621716,S71
O1595278,2022-05-22,2022-05-24,completed,,61.03,5136910,S118
O1595380,2022-07-22,2022-07-26,abandoned,,93.36,7816785,S342
O1596331,2022-09-17,2022-09-19,completed,,46.75,9091008,S149
O1598702,2022-10-16,2022-10-18,completed,,48.97,5062231,S143
O1601686,2022-03-28,2022-03-30,completed,,77.92,2618718,S46
O1602836,2022-05-07,2022-05-11,completed,,54.32,3519047,S54
O1603573,2022-05-22,2022-05-23,completed,,84.08,1651157,S142
O1603626,2022-10-23,2022-10-25,completed,,154.86,4840045,S59
O1604738,2022-04-25,2022-04-27,completed,,142.97,9477864,S111
O1605654,2022-10-18,2022-10-19,completed,,64.56,5382349,S480
O1606223,2022-09-23,2022-09-28,completed,,258.32,5526786,S171
O1606901,2022-08-07,2022-08-09,completed,,51.17,6702413,S365
O1607227,2022-07-07,2022-07-12,completed,,66.61,6636933,S245
O1607448,2022-01-31,2022-02-01,completed,,61.24,2698832,S309
O1608883,2022-12-26,2022-12-28,completed,Holiday Promotion,215.99,7245109,S366
O1609717,2022-02-27,2022-02-28,completed,,73.84,9607327,S22
O1609805,2022-05-11,2022-05-13,completed,,97.62,4162468,S75
O1610086,2022-12-31,2023-01-04,completed,,151.14,1831395,S407
O1610303,2022-08-06,2022-08-08,completed,,63.02,2556439,S83
O1610885,2022-03-01,2022-03-02,completed,,61.61,8134045,S352
O1612560,2022-12-05,2022-12-07,canceled,,70.33,1866542,S360
O1613427,2022-08-06,2022-08-10,completed,,58.22,1153684,S319
O1614316,2022-12-20,2022-12-22,completed,,87.42,7026356,S364
O1614936,2022-04-05,2022-04-07,completed,,80.04,7891266,S189
O1616000,2022-03-17,2022-03-18,completed,,99.35,4548806,S482
O1616338,2022-06-26,2022-06-27,abandoned,,76.54,6122920,S398
O1616592,2022-01-26,2022-01-28,completed,,89.53,6904912,S372
O1617842,2022-06-27,2022-06-28,completed,,78.41,6798847,S343
O1620118,2022-05-08,2022-05-09,completed,,61.32,7443791,S329
O1620519,2022-04-09,2022-04-13,completed,,96.07,6410724,S178
O1620969,2022-09-10,2022-09-12,completed,,69.18,7520798,S428
O1621588,2022-08-11,2022-08-12,completed,,46.42,5935541,S138
O1622370,2022-11-09,2022-11-14,completed,,81.97,2445583,S279
O1625584,2022-02-23,2022-02-25,completed,,70.16,6420412,S217
O1626677,2022-12-19,2022-12-21,completed,,80.76,4501760,S113
O1626810,2022-03-18,2022-03-22,completed,,82.36,1026283,S173
O1629945,2022-12-15,2022-12-16,completed,,62.49,1804499,S95
O1632667,2022-09-09,2022-09-14,completed,,76.88,2530929,S411
O1633157,2022-02-10,2022-02-11,completed,,74.14,5127237,S447
O1633624,2022-12-13,2022-12-14,completed,,88.07,7891266,S487
O1633897,2022-01-25,2022-01-26,completed,,93.98,4976028,S465
O1635164,2022-09-23,2022-09-27,completed,,80.06,4796779,S256
O1638014,2022-12-11,2022-12-12,completed,,66.36,1215840,S474
O1638366,2022-02-09,2022-02-10,completed,,60.71,2227632,S124
O1641493,2022-09-19,2022-09-21,completed,,93.55,6665696,S285
O1641883,2022-04-17,2022-04-19,completed,,85.85,9537115,S334
O1642639,2022-01-03,2022-01-04,completed,,70.39,6496014,S144
O1643262,2022-05-12,2022-05-17,completed,,61.52,6312016,S314
O1644100,2022-06-28,2022-06-30,completed,,77.23,7024920,S357
O1644775,2022-01-30,2022-02-01,completed,,83.56,5649841,S200
O1645177,2022-04-25,2022-04-27,completed,,140.53,2809356,S153
O1645878,2022-08-14,2022-08-16,canceled,,64.91,2603995,S224
O1649999,2022-11-02,2022-11-04,completed,,73.34,7924486,S450
O1651021,2022-01-10,2022-01-12,abandoned,,92.61,3952868,S255
O1653523,2022-11-22,2022-11-23,completed,,118.7,3024813,S477
O1656020,2022-11-06,2022-11-08,completed,,80.3,7491842,S10
O1656287,2022-08-30,2022-09-01,completed,,67.46,5266896,S73
O1657120,2022-04-10,2022-04-12,completed,,90.1,9976412,S213
O1659687,2022-11-19,2022-11-23,completed,,52.37,2177956,S294
O1660618,2022-11-07,2022-11-09,completed,,87.34,2831883,S210
O1661308,2022-08-15,2022-08-17,completed,,100.09,5799916,S53
O1662170,2022-02-01,2022-02-03,completed,,78.82,9944325,S102
O1663267,2022-05-28,2022-06-02,completed,,71.82,4838720,S406
O1663620,2022-07-03,2022-07-05,completed,,79.64,8453268,S494
O1663973,2022-03-07,2022-03-09,completed,,81.82,7533393,S36
O1664905,2022-03-11,2022-03-15,completed,,76.77,9309678,S215
O1668970,2022-03-02,2022-03-03,completed,,59.45,2888810,S402
O1670946,2022-03-28,2022-03-30,abandoned,,82.3,2230293,S167
O1671631,2022-06-26,2022-06-28,completed,,76.32,3886394,S318
O1674787,2022-08-20,2022-08-24,abandoned,,91.18,7520798,S252
O1675887,2022-03-18,2022-03-23,completed,,83.21,5172795,S497
O1677282,2022-01-07,2022-01-11,completed,,62.65,1942070,S462
O1677422,2022-08-10,2022-08-11,completed,,86.28,9428686,S294
O1678469,2022-01-05,2022-01-07,completed,,48.53,9786338,S412
O1678745,2022-04-10,2022-04-12,abandoned,,75.6,9877349,S150
O1679100,2022-06-17,2022-06-22,completed,,75.74,1880691,S323
O1681507,2022-04-28,2022-05-03,abandoned,,211.62,2307027,S431
O1683672,2022-05-20,2022-05-25,completed,,87.7,6441700,S467
O1683843,2022-04-21,2022-04-26,completed,,101.25,1153585,S365
O1684070,2022-01-23,2022-01-25,completed,,86.99,9056783,S375
O1684507,2022-10-02,2022-10-04,completed,,103.69,1293930,S408
O1684596,2022-02-27,2022-02-28,completed,,79.61,4213885,S457
O1684967,2022-08-24,2022-08-25,completed,,101.06,9522507,S352
O1685566,2022-01-24,2022-01-26,completed,,63.26,5062231,S165
O1686240,2022-07-23,2022-07-25,completed,,75.89,1282564,S422
O1691386,2022-05-18,2022-05-19,completed,,71.15,4282481,S72
O1695956,2022-05-05,2022-05-06,completed,,75.38,1831395,S151
O1696722,2022-05-25,2022-05-27,completed,,87.65,9375024,S138
O1697385,2022-11-19,2022-11-23,abandoned,,53.59,7658327,S74
O1699015,2022-01-01,2022-01-03,abandoned,Holiday Promotion,63.81,7443791,S186
O1699716,2022-02-26,2022-03-02,completed,,66.11,5743979,S177
O1700065,2022-12-26,2022-12-27,completed,Holiday Promotion,193.05,5568477,S188
O1700341,2022-02-08,2022-02-09,completed,,74.5,8100132,S275
O1702401,2022-10-04,2022-10-05,completed,,83.43,3786357,S213
O1702570,2022-04-10,2022-04-12,abandoned,,46.97,7375629,S460
O1703516,2022-06-23,2022-06-24,completed,,86.33,8429733,S455
O1705943,2022-04-04,2022-04-06,completed,,48.22,1026283,S59
O1708237,2022-12-20,2022-12-22,completed,,91.63,6581970,S389
O1710840,2022-01-26,2022-01-28,completed,,49.13,5116299,S399
O1712993,2022-04-04,2022-04-05,completed,,64.94,6211485,S328
O1713007,2022-09-20,2022-09-21,completed,,46.78,2014216,S415
O1713154,2022-10-17,2022-10-18,completed,,73.04,5454387,S65
O1715081,2022-01-30,2022-01-31,completed,,72.0,7979074,S483
O1717413,2022-09-16,2022-09-20,completed,,90.46,4447437,S488
O1718029,2022-05-08,2022-05-09,completed,,60.51,7678791,S348
O1720283,2022-04-19,2022-04-21,completed,,55.85,5264376,S214
O1721085,2022-01-27,2022-02-01,completed,,76.58,9965574,S283
O1722608,2022-06-16,2022-06-17,completed,,78.78,4649889,S96
O1722770,2022-10-03,2022-10-04,completed,,72.13,9475287,S23
O1723288,2022-12-28,2022-12-30,completed,,225.94,3387789,S62
O1723762,2022-02-08,2022-02-10,completed,,187.03,7472629,S38
O1724267,2022-10-04,2022-10-05,completed,,65.15,5325718,S436
O1725138,2022-06-28,2022-06-29,completed,,80.31,3546748,S211
O1725349,2022-10-09,2022-10-11,completed,,81.69,9088851,S313
O1727488,2022-03-09,2022-03-11,completed,,53.11,8702361,S151
O1728034,2022-12-21,2022-12-22,completed,,81.59,6324780,S173
O1728470,2022-01-11,2022-01-12,completed,,69.03,5347352,S480
O1730892,2022-07-20,2022-07-22,completed,,63.0,6777186,S412
O1731815,2022-12-19,2022-12-20,completed,,65.35,3546748,S24
O1735127,2022-03-07,2022-03-08,abandoned,,108.2,4048114,S12
O1735250,2022-01-09,2022-01-10,abandoned,,60.26,9301765,S363
O1736539,2022-08-17,2022-08-19,completed,,92.52,6436471,S353
O1738584,2022-06-03,2022-06-08,completed,,74.37,5388377,S383
O1739098,2022-12-29,2022-12-30,completed,,206.71,2908091,S53
O1739764,2022-05-10,2022-05-11,canceled,,85.24,4649889,S455
O1739981,2022-12-26,2022-12-27,abandoned,Holiday Promotion,174.96,3029319,S368
O1741986,2022-07-12,2022-07-13,completed,,88.27,1091000,S20
O1743529,2022-11-07,2022-11-08,completed,,73.14,3448595,S398
O1746500,2022-07-09,2022-07-11,completed,,78.19,6737523,S248
O1746698,2022-11-20,2022-11-22,completed,,76.01,7033472,S96
O1747601,2022-07-03,2022-07-07,completed,,85.63,2139331,S302
O1748071,2022-03-11,2022-03-15,completed,,82.96,8010905,S475
O1748150,2022-06-16,2022-06-21,completed,,108.32,5812340,S451
O1748423,2022-11-23,2022-11-25,completed,,131.51,3323399,S394
O1751423,2022-06-10,2022-06-15,completed,,68.14,4469142,S181
O1751626,2022-12-26,2022-12-28,completed,Holiday Promotion,228.9,3448595,S126
O1753896,2022-03-24,2022-03-29,completed,,93.15,4579942,S312
O1754251,2022-09-28,2022-09-30,completed,,83.7,4199213,S450
O1755555,2022-04-04,2022-04-06,completed,,63.91,2841645,S91
O1756652,2022-03-15,2022-03-17,completed,,80.21,2231458,S166
O1757503,2022-03-21,2022-03-23,abandoned,,106.9,9944325,S311
O1758158,2022-09-03,2022-09-08,completed,,58.6,3897193,S492
O1759253,2022-01-16,2022-01-18,completed,,73.28,4078148,S152
O1761191,2022-11-08,2022-11-10,completed,,58.74,2865219,S201
O1761541,2022-02-02,2022-02-03,completed,,73.33,1831395,S92
O1762204,2022-02-01,2022-02-02,completed,,88.81,3574315,S20
O1762231,2022-04-26,2022-04-28,canceled,,187.08,1847560,S412
O1762261,2022-04-05,2022-04-06,completed,,54.36,6250131,S491
O1763875,2022-11-23,2022-11-25,completed,,105.07,1844163,S319
O1767018,2022-07-28,2022-08-02,completed,,76.56,4081656,S356
O1767295,2022-05-27,2022-06-01,completed,,91.65,3609629,S374
O1767928,2022-12-19,2022-12-21,completed,,39.92,4806421,S328
O1769604,2022-10-11,2022-10-12,completed,,48.05,1402982,S392
O1769728,2022-12-26,2022-12-28,abandoned,Holiday Promotion,168.3,4650152,S353
O1770600,2022-07-05,2022-07-07,completed,,77.88,3029319,S156
O1771033,2022-07-26,2022-07-28,completed,,79.43,7606360,S106
O1772552,2022-02-16,2022-02-18,completed,,67.2,9704935,S58
O1773524,2022-09-02,2022-09-06,completed,,89.91,7490884,S169
O1773760,2022-03-03,2022-03-08,completed,,90.45,4387804,S468
O1774066,2022-05-04,2022-05-05,completed,,81.85,4379750,S75
O1777565,2022-05-29,2022-05-31,abandoned,,57.11,9960338,S211
O1777860,2022-08-07,2022-08-08,completed,,49.91,3527958,S270
O1778709,2022-05-06,2022-05-11,abandoned,,67.8,4005087,S459
O1779269,2022-12-20,2022-12-22,completed,,68.66,8767424,S192
O1779829,2022-07-21,2022-07-22,completed,,87.87,6189693,S188
O1782723,2022-06-05,2022-06-06,completed,,72.37,9494388,S2
O1782881,2022-01-16,2022-01-18,completed,,71.99,9424094,S222
O1785163,2022-07-23,2022-07-25,canceled,,59.87,4452434,S181
O1786363,2022-01-06,2022-01-11,completed,,65.04,1001477,S108
O1786513,2022-03-08,2022-03-10,completed,,65.23,2154105,S46
O1786955,2022-03-18,2022-03-22,completed,,57.97,2094796,S321
O1788026,2022-01-01,2022-01-03,completed,Holiday Promotion,77.49,5734395,S320
O1792098,2022-04-26,2022-04-27,completed,,154.33,6652163,S492
O1792153,2022-12-23,2022-12-27,completed,,137.61,8049304,S278
O1792228,2022-06-14,2022-06-15,completed,,83.4,6757759,S324
O1793757,2022-10-20,2022-10-25,completed,,92.92,8049304,S359
O1795647,2022-08-28,2022-08-29,completed,,71.74,4081656,S256
O1796267,2022-06-05,2022-06-06,completed,,58.25,2192193,S257
O1796413,2022-10-15,2022-10-17,completed,,47.52,8864962,S91
O1797164,2022-12-28,2022-12-29,completed,,214.41,5388377,S278
O1800518,2022-04-24,2022-04-25,completed,,146.6,8259287,S254
O1801761,2022-08-25,2022-08-30,completed,,71.18,3411282,S56
O1801868,2022-09-22,2022-09-27,completed,,73.79,1995287,S178
O1802139,2022-08-29,2022-08-30,completed,,102.43,4367749,S222
O1803840,2022-09-06,2022-09-07,completed,,219.42,7292503,S17
O1805358,2022-02-15,2022-02-16,completed,,65.5,1804499,S298
O1805959,2022-06-02,2022-06-03,completed,,94.05,2027553,S277
O1810516,2022-08-07,2022-08-09,completed,,68.19,4005087,S409
O1812692,2022-06-23,2022-06-24,completed,,87.16,6819225,S284
O1814988,2022-07-17,2022-07-18,completed,,80.51,6883579,S122
O1815834,2022-07-12,2022-07-13,abandoned,,174.99,2268367,S14
O1817473,2022-07-07,2022-07-12,completed,,72.01,6057697,S456
O1820413,2022-05-29,2022-06-02,completed,,62.13,2304841,S189
O1820756,2022-11-20,2022-11-21,completed,,89.41,6652163,S49
O1820963,2022-05-20,2022-05-25,completed,,69.66,3182375,S175
O1822588,2022-12-10,2022-12-14,completed,,198.95,6904912,S289
O1823594,2022-12-26,2022-12-27,completed,Holiday Promotion,179.81,6436471,S323
O1824157,2022-02-13,2022-02-15,completed,,81.5,2857445,S315
O1824390,2022-12-26,2022-12-28,completed,Holiday Promotion,206.06,6253031,S424
O1825634,2022-11-20,2022-11-21,completed,,81.6,9823559,S61
O1830400,2022-05-01,2022-05-03,completed,,65.02,9309678,S17
O1832881,2022-04-20,2022-04-22,completed,,88.76,3952868,S286
O1836916,2022-11-23,2022-11-27,completed,,111.28,4109216,S408
O1837050,2022-09-06,2022-09-07,completed,,108.98,4548639,S499
O1840916,2022-12-27,2022-12-28,completed,,197.39,8139263,S172
O1841206,2022-05-15,2022-05-16,completed,,77.9,4273110,S139
O1841653,2022-11-23,2022-11-27,completed,,125.32,9064738,S64
O1845896,2022-08-30,2022-09-01,abandoned,,92.42,4613559,S43
O1846029,2022-01-29,2022-02-02,completed,,80.19,3140639,S17
O1847449,2022-02-11,2022-02-16,abandoned,,61.79,6656013,S199
O1847897,2022-08-22,2022-08-24,completed,,84.9,4905409,S48
O1848762,2022-06-11,2022-06-13,completed,,55.63,7595567,S126
O1849240,2022-09-16,2022-09-21,completed,,72.52,8439192,S7
O1849725,2022-06-20,2022-06-22,abandoned,Holiday Promotion,68.79,6496014,S117
O1852628,2022-01-20,2022-01-21,completed,,77.49,4469142,S354
O1860700,2022-07-16,2022-07-20,completed,,88.21,4108169,S189
O1866623,2022-03-19,2022-03-23,completed,,82.39,4796779,S385
O1871085,2022-09-10,2022-09-14,completed,,102.15,5062231,S146
O1876387,2022-11-27,2022-11-28,completed,,154.33,4162468,S330
O1878684,2022-12-27,2022-12-28,canceled,,201.47,7132612,S109
O1881170,2022-09-28,2022-09-30,completed,,56.74,8674431,S492
O1881283,2022-05-26,2022-05-31,completed,,55.57,6757759,S454
O1882135,2022-10-30,2022-11-01,completed,,94.15,8498259,S294
O1884460,2022-12-04,2022-12-05,completed,,96.67,8431693,S309
O1886606,2022-12-13,2022-12-15,canceled,,77.05,9684686,S82
O1888314,2022-03-19,2022-03-23,completed,,83.68,2878035,S373
O1890493,2022-06-21,2022-06-23,completed,,53.31,4650152,S57
O1890938,2022-11-12,2022-11-16,completed,,56.81,7892712,S10
O1891062,2022-01-02,2022-01-03,abandoned,,86.01,4963331,S234
O1891292,2022-09-16,2022-09-20,completed,,63.67,8082071,S100
O1891735,2022-08-18,2022-08-23,abandoned,,61.13,8982754,S157
O1895659,2022-07-16,2022-07-18,completed,,92.36,7679926,S197
O1896526,2022-08-21,2022-08-23,completed,,56.36,7075299,S73
O1896906,2022-06-11,2022-06-13,abandoned,,60.43,6947690,S299
O1901865,2022-03-24,2022-03-25,completed,,79.83,1821050,S186
O1902160,2022-08-23,2022-08-25,completed,,70.09,7088877,S308
O1903600,2022-12-27,2022-12-28,completed,,180.31,1746980,S432
O1903978,2022-04-17,2022-04-19,completed,,91.03,6309032,S410
O1904857,2022-09-17,2022-09-21,completed,,72.3,3380242,S279
O1905395,2022-12-23,2022-12-28,completed,,151.98,7132612,S175
O1905891,2022-12-08,2022-12-09,completed,,81.17,2908091,S134
O1907401,2022-01-14,2022-01-19,completed,,74.73,8202216,S60
O1907968,2022-03-13,2022-03-14,completed,,60.12,8987058,S32
O1908265,2022-02-07,2022-02-08,completed,,63.25,6871935,S92
O1913959,2022-12-19,2022-12-21,completed,,76.15,1153334,S229
O1917419,2022-01-22,2022-01-26,completed,,66.76,7033472,S400
O1917771,2022-08-19,2022-08-24,completed,,68.31,5172795,S416
O1918678,2022-09-13,2022-09-14,completed,,74.37,4640089,S344
O1921242,2022-08-26,2022-08-30,completed,,69.0,7069513,S215
O1921332,2022-12-07,2022-12-09,completed,,62.04,4640089,S408
O1921429,2022-04-08,2022-04-12,completed,,83.22,4081656,S460
O1922705,2022-04-10,2022-04-11,abandoned,,76.7,8202216,S1
O1923400,2022-05-16,2022-05-18,completed,,76.7,9944325,S101
O1926048,2022-02-08,2022-02-10,abandoned,,63.49,6726101,S179
O1926383,2022-03-12,2022-03-16,completed,,61.8,6157634,S297
O1928033,2022-11-22,2022-11-27,completed,,292.8,1659149,S7
O1928101,2022-07-17,2022-07-19,completed,,93.58,3546748,S456
O1928964,2022-11-23,2022-11-25,completed,,133.57,6883579,S343
O1929208,2022-10-16,2022-10-18,completed,,70.96,7132008,S487
O1932197,2022-07-25,2022-07-27,completed,,64.84,9194721,S6
O1934934,2022-12-19,2022-12-21,completed,,50.05,2238688,S334
O1936810,2022-12-02,2022-12-07,completed,,222.27,4005087,S15
O1937438,2022-08-24,2022-08-26,canceled,,68.03,5743979,S230
O1937835,2022-11-22,2022-11-23,completed,,124.7,8202216,S421
O1938813,2022-12-19,2022-12-20,completed,,56.31,9522507,S129
O1942165,2022-01-25,2022-01-27,completed,,88.94,5945778,S481
O1943563,2022-12-20,2022-12-22,completed,,85.63,6122920,S197
O1945420,2022-12-25,2022-12-27,completed,Holiday Promotion,184.06,1804499,S201
O1945493,2022-10-12,2022-10-13,completed,,68.37,2770910,S475
